sku_id,week_start_date,future_4wk_avg_demand
CB-1110,2025-04-21,88.5
CB-1110,2025-04-28,82.0
CB-1110,2025-05-05,83.0
CB-1110,2025-05-12,84.5
CB-1110,2025-05-19,92.2
CB-1110,2025-05-26,79.2
CB-1110,2025-06-02,73.0
CB-1110,2025-06-09,86.5
CB-1110,2025-06-16,93.0
CB-1110,2025-06-23,106.5
CB-1110,2025-06-30,109.0
CB-1110,2025-07-07,91.5
CB-1110,2025-07-14,95.0
CB-1110,2025-07-21,108.0
CB-1110,2025-07-28,104.8
CB-1110,2025-08-04,126.2
CB-1110,2025-08-11,107.8
CB-1110,2025-08-18,83.0
CB-1110,2025-08-25,75.8
CB-1110,2025-09-01,55.2
CB-1110,2025-09-08,73.0
CB-1110,2025-09-15,78.5
CB-1110,2025-09-22,77.2
CB-1110,2025-09-29,73.0
CB-1110,2025-10-06,65.8
CB-1110,2025-10-13,74.2
CB-1110,2025-10-20,77.2
CB-1110,2025-10-27,71.5
CB-1110,2025-11-03,58.2
CB-1110,2025-11-10,65.8
CB-1110,2025-11-17,75.8
CB-1110,2025-11-24,91.0
CB-1110,2025-12-01,115.5
CB-1110,2025-12-08,121.8
CB-1110,2025-12-15,119.5
CB-1110,2025-12-22,130.3
CB-1111,2024-01-01,87.0
CB-1111,2024-01-08,88.5
CB-1111,2024-01-15,89.3
CB-1111,2024-01-22,96.2
CB-1111,2024-01-29,98.8
CB-1111,2024-02-05,109.0
CB-1111,2024-02-12,113.5
CB-1111,2024-02-19,117.8
CB-1111,2024-02-26,122.5
CB-1111,2024-03-04,116.2
CB-1111,2024-03-11,122.8
CB-1111,2024-03-18,123.5
CB-1111,2024-03-25,123.2
CB-1111,2024-04-01,126.8
CB-1111,2024-04-08,121.5
CB-1111,2024-04-15,117.8
CB-1111,2024-04-22,119.8
CB-1111,2024-04-29,119.0
CB-1111,2024-05-06,116.0
CB-1111,2024-05-13,113.5
CB-1111,2024-05-20,113.2
CB-1111,2024-05-27,111.8
CB-1111,2024-06-03,113.0
CB-1111,2024-06-10,110.0
CB-1111,2024-06-17,104.5
CB-1111,2024-06-24,105.0
CB-1111,2024-07-01,100.8
CB-1111,2024-07-08,101.2
CB-1111,2024-07-15,99.8
CB-1111,2024-07-22,94.8
CB-1111,2024-07-29,93.0
CB-1111,2024-08-05,88.5
CB-1111,2024-08-12,86.0
CB-1111,2024-08-19,82.5
CB-1111,2024-08-26,82.5
CB-1111,2024-09-02,82.2
CB-1111,2024-09-09,84.5
CB-1111,2024-09-16,85.0
CB-1111,2024-09-23,81.0
CB-1111,2024-09-30,82.0
CB-1111,2024-10-07,78.5
CB-1111,2024-10-14,81.8
CB-1111,2024-10-21,88.0
CB-1111,2024-10-28,86.5
CB-1111,2024-11-04,89.8
CB-1111,2024-11-11,87.5
CB-1111,2024-11-18,87.5
CB-1111,2024-11-25,92.2
CB-1111,2024-12-02,96.0
CB-1111,2024-12-09,101.8
CB-1111,2024-12-16,105.0
CB-1111,2024-12-23,112.5
CB-1111,2024-12-30,112.8
CB-1111,2025-01-06,110.8
CB-1111,2025-01-13,110.8
CB-1111,2025-01-20,112.2
CB-1111,2025-01-27,116.2
CB-1111,2025-02-03,123.5
CB-1111,2025-02-10,128.5
CB-1111,2025-02-17,126.5
CB-1111,2025-02-24,127.0
CB-1111,2025-03-03,130.2
CB-1111,2025-03-10,133.2
CB-1111,2025-03-17,137.0
CB-1111,2025-03-24,141.2
CB-1111,2025-03-31,139.2
CB-1111,2025-04-07,135.8
CB-1111,2025-04-14,130.2
CB-1111,2025-04-21,137.0
CB-1111,2025-04-28,141.5
CB-1111,2025-05-05,147.8
CB-1111,2025-05-12,148.8
CB-1111,2025-05-19,138.5
CB-1111,2025-05-26,130.0
CB-1111,2025-06-02,120.8
CB-1111,2025-06-09,118.2
CB-1111,2025-06-16,118.5
CB-1111,2025-06-23,119.5
CB-1111,2025-06-30,117.5
CB-1111,2025-07-07,115.0
CB-1111,2025-07-14,110.2
CB-1111,2025-07-21,104.0
CB-1111,2025-07-28,103.2
CB-1111,2025-08-04,102.0
CB-1111,2025-08-11,98.5
CB-1111,2025-08-18,97.8
CB-1111,2025-08-25,94.2
CB-1111,2025-09-01,90.8
CB-1111,2025-09-08,86.8
CB-1111,2025-09-15,82.5
CB-1111,2025-09-22,82.8
CB-1111,2025-09-29,84.8
CB-1111,2025-10-06,84.2
CB-1111,2025-10-13,88.2
CB-1111,2025-10-20,91.0
CB-1111,2025-10-27,87.5
CB-1111,2025-11-03,91.5
CB-1111,2025-11-10,96.2
CB-1111,2025-11-17,98.5
CB-1111,2025-11-24,101.0
CB-1111,2025-12-01,106.0
CB-1111,2025-12-08,104.5
CB-1111,2025-12-15,108.5
CB-1111,2025-12-22,114.7
CB-1112,2024-01-01,0.0
CB-1112,2024-01-08,0.0
CB-1112,2024-01-15,19.3
CB-1112,2024-01-22,22.8
CB-1112,2024-01-29,22.8
CB-1112,2024-02-05,22.8
CB-1112,2024-02-12,8.2
CB-1112,2024-02-19,0.0
CB-1112,2024-02-26,0.0
CB-1112,2024-03-04,0.0
CB-1112,2024-03-11,0.0
CB-1112,2024-03-18,0.0
CB-1112,2024-03-25,0.0
CB-1112,2024-04-01,0.0
CB-1112,2024-04-08,1.5
CB-1112,2024-04-15,1.5
CB-1112,2024-04-22,1.5
CB-1112,2024-04-29,1.5
CB-1112,2024-05-06,0.0
CB-1112,2024-05-13,0.0
CB-1112,2024-05-20,0.0
CB-1112,2024-05-27,0.0
CB-1112,2024-06-03,0.0
CB-1112,2024-06-10,0.0
CB-1112,2024-06-17,0.0
CB-1112,2024-06-24,0.0
CB-1112,2024-07-01,0.0
CB-1112,2024-07-08,0.0
CB-1112,2024-07-15,3.0
CB-1112,2024-07-22,3.0
CB-1112,2024-07-29,3.0
CB-1112,2024-08-05,3.0
CB-1112,2024-08-12,0.0
CB-1112,2024-08-19,0.0
CB-1112,2024-08-26,0.0
CB-1112,2024-09-02,0.0
CB-1112,2024-09-09,0.0
CB-1112,2024-09-16,0.0
CB-1112,2024-09-23,0.0
CB-1112,2024-09-30,0.0
CB-1112,2024-10-07,2.2
CB-1112,2024-10-14,2.2
CB-1112,2024-10-21,2.2
CB-1112,2024-10-28,2.2
CB-1112,2024-11-04,0.0
CB-1112,2024-11-11,0.0
CB-1112,2024-11-18,0.0
CB-1112,2024-11-25,0.0
CB-1112,2024-12-02,0.0
CB-1112,2024-12-09,0.0
CB-1112,2024-12-16,7.0
CB-1112,2024-12-23,7.0
CB-1112,2024-12-30,15.5
CB-1112,2025-01-06,15.5
CB-1112,2025-01-13,8.5
CB-1112,2025-01-20,8.5
CB-1112,2025-01-27,0.0
CB-1112,2025-02-03,0.0
CB-1112,2025-02-10,0.0
CB-1112,2025-02-17,0.0
CB-1112,2025-02-24,0.0
CB-1112,2025-03-03,0.0
CB-1112,2025-03-10,0.0
CB-1112,2025-03-17,0.0
CB-1112,2025-03-24,0.0
CB-1112,2025-03-31,0.0
CB-1112,2025-04-07,0.0
CB-1112,2025-04-14,0.0
CB-1112,2025-04-21,0.0
CB-1112,2025-04-28,0.0
CB-1112,2025-05-05,0.0
CB-1112,2025-05-12,0.0
CB-1112,2025-05-19,0.0
CB-1112,2025-05-26,0.0
CB-1112,2025-06-02,0.0
CB-1112,2025-06-09,0.0
CB-1112,2025-06-16,0.0
CB-1112,2025-06-23,0.0
CB-1112,2025-06-30,0.0
CB-1112,2025-07-07,0.0
CB-1112,2025-07-14,0.0
CB-1112,2025-07-21,0.0
CB-1112,2025-07-28,0.0
CB-1112,2025-08-04,0.0
CB-1112,2025-08-11,0.0
CB-1112,2025-08-18,0.0
CB-1112,2025-08-25,10.5
CB-1112,2025-09-01,10.5
CB-1112,2025-09-08,13.5
CB-1112,2025-09-15,13.5
CB-1112,2025-09-22,3.0
CB-1112,2025-09-29,3.0
CB-1112,2025-10-06,0.0
CB-1112,2025-10-13,0.0
CB-1112,2025-10-20,0.0
CB-1112,2025-10-27,0.0
CB-1112,2025-11-03,0.0
CB-1112,2025-11-10,11.8
CB-1112,2025-11-17,18.5
CB-1112,2025-11-24,18.5
CB-1112,2025-12-01,18.5
CB-1112,2025-12-08,14.5
CB-1112,2025-12-15,7.8
CB-1112,2025-12-22,10.3
CB-1113,2024-01-01,120.0
CB-1113,2024-01-08,115.5
CB-1113,2024-01-15,114.3
CB-1113,2024-01-22,120.0
CB-1113,2024-01-29,121.8
CB-1113,2024-02-05,126.8
CB-1113,2024-02-12,134.5
CB-1113,2024-02-19,132.8
CB-1113,2024-02-26,134.5
CB-1113,2024-03-04,138.0
CB-1113,2024-03-11,133.5
CB-1113,2024-03-18,137.5
CB-1113,2024-03-25,138.0
CB-1113,2024-04-01,140.2
CB-1113,2024-04-08,146.5
CB-1113,2024-04-15,147.0
CB-1113,2024-04-22,144.0
CB-1113,2024-04-29,140.5
CB-1113,2024-05-06,134.5
CB-1113,2024-05-13,131.5
CB-1113,2024-05-20,127.8
CB-1113,2024-05-27,121.5
CB-1113,2024-06-03,125.2
CB-1113,2024-06-10,123.5
CB-1113,2024-06-17,126.0
CB-1113,2024-06-24,124.8
CB-1113,2024-07-01,116.0
CB-1113,2024-07-08,112.2
CB-1113,2024-07-15,109.0
CB-1113,2024-07-22,111.2
CB-1113,2024-07-29,110.2
CB-1113,2024-08-05,107.0
CB-1113,2024-08-12,102.2
CB-1113,2024-08-19,96.0
CB-1113,2024-08-26,94.5
CB-1113,2024-09-02,92.0
CB-1113,2024-09-09,92.5
CB-1113,2024-09-16,92.5
CB-1113,2024-09-23,94.2
CB-1113,2024-09-30,95.0
CB-1113,2024-10-07,98.2
CB-1113,2024-10-14,99.5
CB-1113,2024-10-21,100.0
CB-1113,2024-10-28,100.0
CB-1113,2024-11-04,99.2
CB-1113,2024-11-11,100.0
CB-1113,2024-11-18,101.8
CB-1113,2024-11-25,107.8
CB-1113,2024-12-02,112.0
CB-1113,2024-12-09,118.2
CB-1113,2024-12-16,119.5
CB-1113,2024-12-23,123.8
CB-1113,2024-12-30,130.0
CB-1113,2025-01-06,133.8
CB-1113,2025-01-13,139.5
CB-1113,2025-01-20,143.2
CB-1113,2025-01-27,141.8
CB-1113,2025-02-03,144.2
CB-1113,2025-02-10,148.2
CB-1113,2025-02-17,145.5
CB-1113,2025-02-24,152.5
CB-1113,2025-03-03,150.2
CB-1113,2025-03-10,150.0
CB-1113,2025-03-17,155.8
CB-1113,2025-03-24,153.2
CB-1113,2025-03-31,158.5
CB-1113,2025-04-07,160.5
CB-1113,2025-04-14,157.8
CB-1113,2025-04-21,161.2
CB-1113,2025-04-28,157.5
CB-1113,2025-05-05,163.0
CB-1113,2025-05-12,163.2
CB-1113,2025-05-19,155.8
CB-1113,2025-05-26,152.5
CB-1113,2025-06-02,145.8
CB-1113,2025-06-09,141.8
CB-1113,2025-06-16,138.0
CB-1113,2025-06-23,139.8
CB-1113,2025-06-30,131.8
CB-1113,2025-07-07,131.0
CB-1113,2025-07-14,133.5
CB-1113,2025-07-21,128.2
CB-1113,2025-07-28,131.2
CB-1113,2025-08-04,122.2
CB-1113,2025-08-11,115.0
CB-1113,2025-08-18,111.0
CB-1113,2025-08-25,107.8
CB-1113,2025-09-01,113.5
CB-1113,2025-09-08,116.2
CB-1113,2025-09-15,113.8
CB-1113,2025-09-22,106.8
CB-1113,2025-09-29,101.0
CB-1113,2025-10-06,97.0
CB-1113,2025-10-13,102.5
CB-1113,2025-10-20,104.8
CB-1113,2025-10-27,107.8
CB-1113,2025-11-03,113.2
CB-1113,2025-11-10,109.0
CB-1113,2025-11-17,112.5
CB-1113,2025-11-24,113.5
CB-1113,2025-12-01,114.8
CB-1113,2025-12-08,121.0
CB-1113,2025-12-15,123.2
CB-1113,2025-12-22,126.7
CB-1114,2024-01-01,45.0
CB-1114,2024-01-08,43.5
CB-1114,2024-01-15,45.3
CB-1114,2024-01-22,45.8
CB-1114,2024-01-29,46.2
CB-1114,2024-02-05,47.5
CB-1114,2024-02-12,47.8
CB-1114,2024-02-19,51.0
CB-1114,2024-02-26,52.2
CB-1114,2024-03-04,52.5
CB-1114,2024-03-11,54.5
CB-1114,2024-03-18,52.5
CB-1114,2024-03-25,53.5
CB-1114,2024-04-01,54.5
CB-1114,2024-04-08,55.0
CB-1114,2024-04-15,55.0
CB-1114,2024-04-22,56.0
CB-1114,2024-04-29,55.2
CB-1114,2024-05-06,53.0
CB-1114,2024-05-13,54.2
CB-1114,2024-05-20,52.0
CB-1114,2024-05-27,54.5
CB-1114,2024-06-03,53.8
CB-1114,2024-06-10,51.5
CB-1114,2024-06-17,52.0
CB-1114,2024-06-24,47.0
CB-1114,2024-07-01,44.5
CB-1114,2024-07-08,42.5
CB-1114,2024-07-15,40.2
CB-1114,2024-07-22,39.2
CB-1114,2024-07-29,40.0
CB-1114,2024-08-05,40.0
CB-1114,2024-08-12,39.8
CB-1114,2024-08-19,40.8
CB-1114,2024-08-26,39.8
CB-1114,2024-09-02,39.5
CB-1114,2024-09-09,37.8
CB-1114,2024-09-16,36.2
CB-1114,2024-09-23,35.0
CB-1114,2024-09-30,33.5
CB-1114,2024-10-07,33.2
CB-1114,2024-10-14,34.0
CB-1114,2024-10-21,33.5
CB-1114,2024-10-28,34.5
CB-1114,2024-11-04,35.2
CB-1114,2024-11-11,36.5
CB-1114,2024-11-18,40.5
CB-1114,2024-11-25,41.8
CB-1114,2024-12-02,42.2
CB-1114,2024-12-09,41.5
CB-1114,2024-12-16,42.2
CB-1114,2024-12-23,42.8
CB-1114,2024-12-30,46.0
CB-1114,2025-01-06,50.5
CB-1114,2025-01-13,49.8
CB-1114,2025-01-20,52.8
CB-1114,2025-01-27,54.8
CB-1114,2025-02-03,56.0
CB-1114,2025-02-10,56.5
CB-1114,2025-02-17,56.2
CB-1114,2025-02-24,54.2
CB-1114,2025-03-03,54.8
CB-1114,2025-03-10,58.5
CB-1114,2025-03-17,56.8
CB-1114,2025-03-24,58.5
CB-1114,2025-03-31,59.0
CB-1114,2025-04-07,58.8
CB-1114,2025-04-14,62.2
CB-1114,2025-04-21,62.0
CB-1114,2025-04-28,59.5
CB-1114,2025-05-05,58.8
CB-1114,2025-05-12,57.8
CB-1114,2025-05-19,58.0
CB-1114,2025-05-26,59.0
CB-1114,2025-06-02,58.0
CB-1114,2025-06-09,58.0
CB-1114,2025-06-16,55.5
CB-1114,2025-06-23,52.0
CB-1114,2025-06-30,51.0
CB-1114,2025-07-07,48.5
CB-1114,2025-07-14,48.0
CB-1114,2025-07-21,46.8
CB-1114,2025-07-28,46.5
CB-1114,2025-08-04,45.8
CB-1114,2025-08-11,44.0
CB-1114,2025-08-18,43.5
CB-1114,2025-08-25,41.8
CB-1114,2025-09-01,39.5
CB-1114,2025-09-08,40.8
CB-1114,2025-09-15,40.5
CB-1114,2025-09-22,40.8
CB-1114,2025-09-29,41.2
CB-1114,2025-10-06,40.8
CB-1114,2025-10-13,41.0
CB-1114,2025-10-20,40.2
CB-1114,2025-10-27,41.8
CB-1114,2025-11-03,42.0
CB-1114,2025-11-10,44.5
CB-1114,2025-11-17,45.0
CB-1114,2025-11-24,45.8
CB-1114,2025-12-01,47.8
CB-1114,2025-12-08,47.5
CB-1114,2025-12-15,50.2
CB-1114,2025-12-22,51.3
CB-1115,2024-01-01,50.0
CB-1115,2024-01-08,52.0
CB-1115,2024-01-15,54.0
CB-1115,2024-01-22,55.0
CB-1115,2024-01-29,59.5
CB-1115,2024-02-05,62.5
CB-1115,2024-02-12,64.0
CB-1115,2024-02-19,64.5
CB-1115,2024-02-26,62.5
CB-1115,2024-03-04,65.0
CB-1115,2024-03-11,64.2
CB-1115,2024-03-18,66.0
CB-1115,2024-03-25,68.2
CB-1115,2024-04-01,65.5
CB-1115,2024-04-08,65.5
CB-1115,2024-04-15,64.2
CB-1115,2024-04-22,62.8
CB-1115,2024-04-29,62.0
CB-1115,2024-05-06,64.5
CB-1115,2024-05-13,64.8
CB-1115,2024-05-20,64.0
CB-1115,2024-05-27,64.0
CB-1115,2024-06-03,62.0
CB-1115,2024-06-10,60.5
CB-1115,2024-06-17,60.8
CB-1115,2024-06-24,57.8
CB-1115,2024-07-01,56.8
CB-1115,2024-07-08,55.5
CB-1115,2024-07-15,52.8
CB-1115,2024-07-22,52.0
CB-1115,2024-07-29,48.0
CB-1115,2024-08-05,45.0
CB-1115,2024-08-12,43.2
CB-1115,2024-08-19,43.2
CB-1115,2024-08-26,42.8
CB-1115,2024-09-02,42.2
CB-1115,2024-09-09,41.5
CB-1115,2024-09-16,40.0
CB-1115,2024-09-23,40.2
CB-1115,2024-09-30,41.2
CB-1115,2024-10-07,43.0
CB-1115,2024-10-14,44.8
CB-1115,2024-10-21,47.2
CB-1115,2024-10-28,46.8
CB-1115,2024-11-04,46.0
CB-1115,2024-11-11,46.8
CB-1115,2024-11-18,45.8
CB-1115,2024-11-25,49.5
CB-1115,2024-12-02,52.0
CB-1115,2024-12-09,54.8
CB-1115,2024-12-16,58.0
CB-1115,2024-12-23,60.2
CB-1115,2024-12-30,61.5
CB-1115,2025-01-06,61.5
CB-1115,2025-01-13,62.0
CB-1115,2025-01-20,60.5
CB-1115,2025-01-27,64.8
CB-1115,2025-02-03,67.5
CB-1115,2025-02-10,69.0
CB-1115,2025-02-17,74.2
CB-1115,2025-02-24,72.5
CB-1115,2025-03-03,70.0
CB-1115,2025-03-10,73.0
CB-1115,2025-03-17,70.0
CB-1115,2025-03-24,71.2
CB-1115,2025-03-31,74.8
CB-1115,2025-04-07,74.0
CB-1115,2025-04-14,77.2
CB-1115,2025-04-21,78.2
CB-1115,2025-04-28,78.2
CB-1115,2025-05-05,75.8
CB-1115,2025-05-12,74.0
CB-1115,2025-05-19,70.0
CB-1115,2025-05-26,70.0
CB-1115,2025-06-02,68.0
CB-1115,2025-06-09,65.8
CB-1115,2025-06-16,64.5
CB-1115,2025-06-23,59.8
CB-1115,2025-06-30,59.8
CB-1115,2025-07-07,57.8
CB-1115,2025-07-14,59.0
CB-1115,2025-07-21,58.5
CB-1115,2025-07-28,56.5
CB-1115,2025-08-04,55.5
CB-1115,2025-08-11,54.0
CB-1115,2025-08-18,53.5
CB-1115,2025-08-25,51.8
CB-1115,2025-09-01,50.2
CB-1115,2025-09-08,48.8
CB-1115,2025-09-15,47.5
CB-1115,2025-09-22,47.2
CB-1115,2025-09-29,48.5
CB-1115,2025-10-06,47.2
CB-1115,2025-10-13,48.5
CB-1115,2025-10-20,50.5
CB-1115,2025-10-27,49.2
CB-1115,2025-11-03,50.5
CB-1115,2025-11-10,50.0
CB-1115,2025-11-17,51.0
CB-1115,2025-11-24,53.5
CB-1115,2025-12-01,54.5
CB-1115,2025-12-08,55.0
CB-1115,2025-12-15,57.5
CB-1115,2025-12-22,58.0
CB-1116,2024-01-01,41.0
CB-1116,2024-01-08,49.5
CB-1116,2024-01-15,68.3
CB-1116,2024-01-22,71.5
CB-1116,2024-01-29,74.5
CB-1116,2024-02-05,72.2
CB-1116,2024-02-12,45.8
CB-1116,2024-02-19,47.0
CB-1116,2024-02-26,54.0
CB-1116,2024-03-04,54.8
CB-1116,2024-03-11,63.0
CB-1116,2024-03-18,51.2
CB-1116,2024-03-25,50.0
CB-1116,2024-04-01,53.0
CB-1116,2024-04-08,65.2
CB-1116,2024-04-15,72.5
CB-1116,2024-04-22,75.2
CB-1116,2024-04-29,77.5
CB-1116,2024-05-06,77.5
CB-1116,2024-05-13,64.8
CB-1116,2024-05-20,51.8
CB-1116,2024-05-27,46.5
CB-1116,2024-06-03,46.2
CB-1116,2024-06-10,65.8
CB-1116,2024-06-17,70.2
CB-1116,2024-06-24,68.0
CB-1116,2024-07-01,52.0
CB-1116,2024-07-08,45.0
CB-1116,2024-07-15,41.8
CB-1116,2024-07-22,55.8
CB-1116,2024-07-29,60.2
CB-1116,2024-08-05,63.5
CB-1116,2024-08-12,67.8
CB-1116,2024-08-19,50.0
CB-1116,2024-08-26,53.0
CB-1116,2024-09-02,46.5
CB-1116,2024-09-09,42.0
CB-1116,2024-09-16,48.5
CB-1116,2024-09-23,50.2
CB-1116,2024-09-30,49.5
CB-1116,2024-10-07,50.2
CB-1116,2024-10-14,43.0
CB-1116,2024-10-21,40.2
CB-1116,2024-10-28,39.5
CB-1116,2024-11-04,33.0
CB-1116,2024-11-11,39.2
CB-1116,2024-11-18,40.2
CB-1116,2024-11-25,35.2
CB-1116,2024-12-02,42.8
CB-1116,2024-12-09,42.2
CB-1116,2024-12-16,54.0
CB-1116,2024-12-23,62.5
CB-1116,2024-12-30,71.2
CB-1116,2025-01-06,74.0
CB-1116,2025-01-13,56.0
CB-1116,2025-01-20,60.5
CB-1116,2025-01-27,53.0
CB-1116,2025-02-03,53.2
CB-1116,2025-02-10,58.8
CB-1116,2025-02-17,57.0
CB-1116,2025-02-24,69.0
CB-1116,2025-03-03,78.2
CB-1116,2025-03-10,95.8
CB-1116,2025-03-17,107.2
CB-1116,2025-03-24,87.8
CB-1116,2025-03-31,74.2
CB-1116,2025-04-07,52.5
CB-1116,2025-04-14,45.2
CB-1116,2025-04-21,53.8
CB-1116,2025-04-28,58.0
CB-1116,2025-05-05,67.8
CB-1116,2025-05-12,65.2
CB-1116,2025-05-19,59.8
CB-1116,2025-05-26,54.2
CB-1116,2025-06-02,54.2
CB-1116,2025-06-09,57.0
CB-1116,2025-06-16,64.2
CB-1116,2025-06-23,65.8
CB-1116,2025-06-30,53.0
CB-1116,2025-07-07,49.5
CB-1116,2025-07-14,44.5
CB-1116,2025-07-21,41.8
CB-1116,2025-07-28,43.2
CB-1116,2025-08-04,30.5
CB-1116,2025-08-11,28.2
CB-1116,2025-08-18,31.2
CB-1116,2025-08-25,33.0
CB-1116,2025-09-01,39.2
CB-1116,2025-09-08,41.8
CB-1116,2025-09-15,51.5
CB-1116,2025-09-22,49.2
CB-1116,2025-09-29,49.0
CB-1116,2025-10-06,51.0
CB-1116,2025-10-13,37.8
CB-1116,2025-10-20,45.8
CB-1116,2025-10-27,49.2
CB-1116,2025-11-03,49.8
CB-1116,2025-11-10,61.8
CB-1116,2025-11-17,52.2
CB-1116,2025-11-24,46.2
CB-1116,2025-12-01,55.0
CB-1116,2025-12-08,55.2
CB-1116,2025-12-15,70.5
CB-1116,2025-12-22,80.7
CB-1117,2024-01-01,0.0
CB-1117,2024-01-08,17.0
CB-1117,2024-01-15,27.3
CB-1117,2024-01-22,28.2
CB-1117,2024-01-29,28.2
CB-1117,2024-02-05,23.8
CB-1117,2024-02-12,11.8
CB-1117,2024-02-19,4.0
CB-1117,2024-02-26,4.0
CB-1117,2024-03-04,0.0
CB-1117,2024-03-11,10.0
CB-1117,2024-03-18,10.0
CB-1117,2024-03-25,10.0
CB-1117,2024-04-01,18.5
CB-1117,2024-04-08,8.5
CB-1117,2024-04-15,8.5
CB-1117,2024-04-22,8.5
CB-1117,2024-04-29,0.0
CB-1117,2024-05-06,0.0
CB-1117,2024-05-13,0.0
CB-1117,2024-05-20,0.0
CB-1117,2024-05-27,13.8
CB-1117,2024-06-03,13.8
CB-1117,2024-06-10,13.8
CB-1117,2024-06-17,13.8
CB-1117,2024-06-24,0.0
CB-1117,2024-07-01,0.0
CB-1117,2024-07-08,0.0
CB-1117,2024-07-15,0.0
CB-1117,2024-07-22,0.0
CB-1117,2024-07-29,0.0
CB-1117,2024-08-05,0.0
CB-1117,2024-08-12,0.0
CB-1117,2024-08-19,0.0
CB-1117,2024-08-26,0.0
CB-1117,2024-09-02,0.0
CB-1117,2024-09-09,0.0
CB-1117,2024-09-16,0.0
CB-1117,2024-09-23,0.0
CB-1117,2024-09-30,0.0
CB-1117,2024-10-07,9.2
CB-1117,2024-10-14,9.2
CB-1117,2024-10-21,9.2
CB-1117,2024-10-28,9.2
CB-1117,2024-11-04,5.2
CB-1117,2024-11-11,5.2
CB-1117,2024-11-18,5.2
CB-1117,2024-11-25,5.2
CB-1117,2024-12-02,7.0
CB-1117,2024-12-09,7.0
CB-1117,2024-12-16,7.0
CB-1117,2024-12-23,7.0
CB-1117,2024-12-30,0.0
CB-1117,2025-01-06,0.0
CB-1117,2025-01-13,0.0
CB-1117,2025-01-20,0.0
CB-1117,2025-01-27,0.0
CB-1117,2025-02-03,0.0
CB-1117,2025-02-10,0.0
CB-1117,2025-02-17,0.0
CB-1117,2025-02-24,0.0
CB-1117,2025-03-03,0.0
CB-1117,2025-03-10,0.0
CB-1117,2025-03-17,0.0
CB-1117,2025-03-24,0.0
CB-1117,2025-03-31,0.0
CB-1117,2025-04-07,0.0
CB-1117,2025-04-14,9.5
CB-1117,2025-04-21,9.5
CB-1117,2025-04-28,9.5
CB-1117,2025-05-05,9.5
CB-1117,2025-05-12,12.8
CB-1117,2025-05-19,12.8
CB-1117,2025-05-26,12.8
CB-1117,2025-06-02,12.8
CB-1117,2025-06-09,10.0
CB-1117,2025-06-16,10.0
CB-1117,2025-06-23,10.0
CB-1117,2025-06-30,10.0
CB-1117,2025-07-07,0.0
CB-1117,2025-07-14,0.0
CB-1117,2025-07-21,0.0
CB-1117,2025-07-28,6.8
CB-1117,2025-08-04,16.2
CB-1117,2025-08-11,16.2
CB-1117,2025-08-18,16.2
CB-1117,2025-08-25,18.5
CB-1117,2025-09-01,9.0
CB-1117,2025-09-08,10.8
CB-1117,2025-09-15,10.8
CB-1117,2025-09-22,1.8
CB-1117,2025-09-29,1.8
CB-1117,2025-10-06,11.0
CB-1117,2025-10-13,11.0
CB-1117,2025-10-20,11.0
CB-1117,2025-10-27,11.0
CB-1117,2025-11-03,0.0
CB-1117,2025-11-10,0.0
CB-1117,2025-11-17,0.0
CB-1117,2025-11-24,0.0
CB-1117,2025-12-01,0.0
CB-1117,2025-12-08,0.0
CB-1117,2025-12-15,0.0
CB-1117,2025-12-22,0.0
CB-1118,2024-01-01,108.0
CB-1118,2024-01-08,116.0
CB-1118,2024-01-15,117.3
CB-1118,2024-01-22,118.8
CB-1118,2024-01-29,122.5
CB-1118,2024-02-05,127.8
CB-1118,2024-02-12,128.5
CB-1118,2024-02-19,130.0
CB-1118,2024-02-26,129.5
CB-1118,2024-03-04,129.2
CB-1118,2024-03-11,131.2
CB-1118,2024-03-18,132.2
CB-1118,2024-03-25,135.2
CB-1118,2024-04-01,134.2
CB-1118,2024-04-08,132.8
CB-1118,2024-04-15,127.8
CB-1118,2024-04-22,130.0
CB-1118,2024-04-29,123.2
CB-1118,2024-05-06,127.8
CB-1118,2024-05-13,136.5
CB-1118,2024-05-20,133.0
CB-1118,2024-05-27,139.8
CB-1118,2024-06-03,135.0
CB-1118,2024-06-10,132.0
CB-1118,2024-06-17,128.5
CB-1118,2024-06-24,116.8
CB-1118,2024-07-01,113.5
CB-1118,2024-07-08,110.2
CB-1118,2024-07-15,109.2
CB-1118,2024-07-22,110.5
CB-1118,2024-07-29,108.2
CB-1118,2024-08-05,103.8
CB-1118,2024-08-12,99.8
CB-1118,2024-08-19,103.2
CB-1118,2024-08-26,99.5
CB-1118,2024-09-02,97.5
CB-1118,2024-09-09,97.8
CB-1118,2024-09-16,90.8
CB-1118,2024-09-23,90.5
CB-1118,2024-09-30,90.2
CB-1118,2024-10-07,89.2
CB-1118,2024-10-14,91.8
CB-1118,2024-10-21,90.5
CB-1118,2024-10-28,91.5
CB-1118,2024-11-04,93.8
CB-1118,2024-11-11,95.2
CB-1118,2024-11-18,101.5
CB-1118,2024-11-25,102.2
CB-1118,2024-12-02,103.5
CB-1118,2024-12-09,106.5
CB-1118,2024-12-16,108.2
CB-1118,2024-12-23,118.2
CB-1118,2024-12-30,125.8
CB-1118,2025-01-06,127.8
CB-1118,2025-01-13,138.2
CB-1118,2025-01-20,135.5
CB-1118,2025-01-27,137.0
CB-1118,2025-02-03,145.5
