sku_id,date,week_start_date,product_family,demand_qty,unit_cost,on_hand_qty,supplier_id,lead_time_days,stockout_flag
CB-1092,2025-09-22,2025-09-22,Molded Case,14.0,21.3,47,SUP-108,7,0
CB-1092,2025-09-29,2025-09-29,Molded Case,12.0,21.3,35,SUP-108,7,0
CB-1092,2025-10-06,2025-10-06,Molded Case,13.0,21.3,138,SUP-108,7,0
CB-1092,2025-10-13,2025-10-13,Molded Case,14.0,21.3,124,SUP-108,7,0
CB-1092,2025-10-20,2025-10-20,Molded Case,23.0,21.3,101,SUP-108,7,0
CB-1092,2025-10-27,2025-10-27,Molded Case,24.0,21.3,77,SUP-108,7,0
CB-1092,2025-11-03,2025-11-03,Molded Case,28.0,21.3,49,SUP-108,7,0
CB-1092,2025-11-10,2025-11-10,Molded Case,33.0,21.3,16,SUP-108,7,0
CB-1092,2025-11-17,2025-11-17,Molded Case,24.0,21.3,108,SUP-108,7,0
CB-1092,2025-11-24,2025-11-24,Molded Case,28.0,21.3,80,SUP-108,7,0
CB-1092,2025-12-01,2025-12-01,Molded Case,18.0,21.3,62,SUP-108,7,0
CB-1092,2025-12-08,2025-12-08,Molded Case,16.0,21.3,46,SUP-108,7,0
CB-1092,2025-12-15,2025-12-15,Molded Case,15.0,21.3,31,SUP-108,7,0
CB-1092,2025-12-22,2025-12-22,Molded Case,39.0,21.3,108,SUP-108,7,0
CB-1093,2024-01-01,2024-01-01,Trip Unit,67.0,174.01,184,SUP-109,35,0
CB-1093,2024-01-08,2024-01-08,Trip Unit,62.0,174.01,122,SUP-109,35,0
CB-1093,2024-01-15,2024-01-15,Trip Unit,81.0,174.01,41,SUP-109,35,0
CB-1093,2024-01-22,2024-01-22,Trip Unit,70.0,174.01,0,SUP-109,35,1
CB-1093,2024-01-29,2024-01-29,Trip Unit,80.0,174.01,0,SUP-109,35,1
CB-1093,2024-02-05,2024-02-05,Trip Unit,84.0,174.01,219,SUP-109,35,0
CB-1093,2024-02-12,2024-02-12,Trip Unit,73.0,174.01,146,SUP-109,35,0
CB-1093,2024-02-19,2024-02-19,Trip Unit,82.0,174.01,366,SUP-109,35,0
CB-1093,2024-02-26,2024-02-26,Trip Unit,86.0,174.01,280,SUP-109,35,0
CB-1093,2024-03-04,2024-03-04,Trip Unit,85.0,174.01,195,SUP-109,35,0
CB-1093,2024-03-11,2024-03-11,Trip Unit,87.0,174.01,108,SUP-109,35,0
CB-1093,2024-03-18,2024-03-18,Trip Unit,77.0,174.01,31,SUP-109,35,0
CB-1093,2024-03-25,2024-03-25,Trip Unit,90.0,174.01,244,SUP-109,35,0
CB-1093,2024-04-01,2024-04-01,Trip Unit,83.0,174.01,161,SUP-109,35,0
CB-1093,2024-04-08,2024-04-08,Trip Unit,89.0,174.01,72,SUP-109,35,0
CB-1093,2024-04-15,2024-04-15,Trip Unit,93.0,174.01,0,SUP-109,35,1
CB-1093,2024-04-22,2024-04-22,Trip Unit,91.0,174.01,212,SUP-109,35,0
CB-1093,2024-04-29,2024-04-29,Trip Unit,88.0,174.01,124,SUP-109,35,0
CB-1093,2024-05-06,2024-05-06,Trip Unit,89.0,174.01,35,SUP-109,35,0
CB-1093,2024-05-13,2024-05-13,Trip Unit,88.0,174.01,249,SUP-109,35,0
CB-1093,2024-05-20,2024-05-20,Trip Unit,92.0,174.01,157,SUP-109,35,0
CB-1093,2024-05-27,2024-05-27,Trip Unit,80.0,174.01,77,SUP-109,35,0
CB-1093,2024-06-03,2024-06-03,Trip Unit,80.0,174.01,0,SUP-109,35,1
CB-1093,2024-06-10,2024-06-10,Trip Unit,83.0,174.01,220,SUP-109,35,0
CB-1093,2024-06-17,2024-06-17,Trip Unit,72.0,174.01,148,SUP-109,35,0
CB-1093,2024-06-24,2024-06-24,Trip Unit,66.0,174.01,82,SUP-109,35,0
CB-1093,2024-07-01,2024-07-01,Trip Unit,74.0,174.01,310,SUP-109,35,0
CB-1093,2024-07-08,2024-07-08,Trip Unit,68.0,174.01,242,SUP-109,35,0
CB-1093,2024-07-15,2024-07-15,Trip Unit,61.0,174.01,181,SUP-109,35,0
CB-1093,2024-07-22,2024-07-22,Trip Unit,68.0,174.01,113,SUP-109,35,0
CB-1093,2024-07-29,2024-07-29,Trip Unit,71.0,174.01,345,SUP-109,35,0
CB-1093,2024-08-05,2024-08-05,Trip Unit,54.0,174.01,291,SUP-109,35,0
CB-1093,2024-08-12,2024-08-12,Trip Unit,65.0,174.01,226,SUP-109,35,0
CB-1093,2024-08-19,2024-08-19,Trip Unit,47.0,174.01,179,SUP-109,35,0
CB-1093,2024-08-26,2024-08-26,Trip Unit,56.0,174.01,123,SUP-109,35,0
CB-1093,2024-09-02,2024-09-02,Trip Unit,65.0,174.01,361,SUP-109,35,0
CB-1093,2024-09-09,2024-09-09,Trip Unit,55.0,174.01,306,SUP-109,35,0
CB-1093,2024-09-16,2024-09-16,Trip Unit,56.0,174.01,250,SUP-109,35,0
CB-1093,2024-09-23,2024-09-23,Trip Unit,59.0,174.01,191,SUP-109,35,0
CB-1093,2024-09-30,2024-09-30,Trip Unit,48.0,174.01,143,SUP-109,35,0
CB-1093,2024-10-07,2024-10-07,Trip Unit,56.0,174.01,390,SUP-109,35,0
CB-1093,2024-10-14,2024-10-14,Trip Unit,56.0,174.01,334,SUP-109,35,0
CB-1093,2024-10-21,2024-10-21,Trip Unit,65.0,174.01,269,SUP-109,35,0
CB-1093,2024-10-28,2024-10-28,Trip Unit,52.0,174.01,217,SUP-109,35,0
CB-1093,2024-11-04,2024-11-04,Trip Unit,57.0,174.01,160,SUP-109,35,0
CB-1093,2024-11-11,2024-11-11,Trip Unit,56.0,174.01,406,SUP-109,35,0
CB-1093,2024-11-18,2024-11-18,Trip Unit,57.0,174.01,349,SUP-109,35,0
CB-1093,2024-11-25,2024-11-25,Trip Unit,70.0,174.01,279,SUP-109,35,0
CB-1093,2024-12-02,2024-12-02,Trip Unit,67.0,174.01,212,SUP-109,35,0
CB-1093,2024-12-09,2024-12-09,Trip Unit,66.0,174.01,146,SUP-109,35,0
CB-1093,2024-12-16,2024-12-16,Trip Unit,68.0,174.01,78,SUP-109,35,0
CB-1093,2024-12-23,2024-12-23,Trip Unit,70.0,174.01,311,SUP-109,35,0
CB-1093,2024-12-30,2024-12-30,Trip Unit,73.0,174.01,238,SUP-109,35,0
CB-1093,2025-01-06,2025-01-06,Trip Unit,70.0,174.01,168,SUP-109,35,0
CB-1093,2025-01-13,2025-01-13,Trip Unit,79.0,174.01,89,SUP-109,35,0
CB-1093,2025-01-20,2025-01-20,Trip Unit,81.0,174.01,311,SUP-109,35,0
CB-1093,2025-01-27,2025-01-27,Trip Unit,80.0,174.01,231,SUP-109,35,0
CB-1093,2025-02-03,2025-02-03,Trip Unit,89.0,174.01,142,SUP-109,35,0
CB-1093,2025-02-10,2025-02-10,Trip Unit,91.0,174.01,51,SUP-109,35,0
CB-1093,2025-02-17,2025-02-17,Trip Unit,87.0,174.01,0,SUP-109,35,1
CB-1093,2025-02-24,2025-02-24,Trip Unit,92.0,174.01,211,SUP-109,35,0
CB-1093,2025-03-03,2025-03-03,Trip Unit,111.0,174.01,100,SUP-109,35,0
CB-1093,2025-03-10,2025-03-10,Trip Unit,112.0,174.01,0,SUP-109,35,1
CB-1093,2025-03-17,2025-03-17,Trip Unit,88.0,174.01,215,SUP-109,35,0
CB-1093,2025-03-24,2025-03-24,Trip Unit,90.0,174.01,125,SUP-109,35,0
CB-1093,2025-03-31,2025-03-31,Trip Unit,89.0,174.01,36,SUP-109,35,0
CB-1093,2025-04-07,2025-04-07,Trip Unit,106.0,174.01,0,SUP-109,35,1
CB-1093,2025-04-14,2025-04-14,Trip Unit,94.0,174.01,209,SUP-109,35,0
CB-1093,2025-04-21,2025-04-21,Trip Unit,99.0,174.01,110,SUP-109,35,0
CB-1093,2025-04-28,2025-04-28,Trip Unit,111.0,174.01,0,SUP-109,35,1
CB-1093,2025-05-05,2025-05-05,Trip Unit,95.0,174.01,208,SUP-109,35,0
CB-1093,2025-05-12,2025-05-12,Trip Unit,99.0,174.01,109,SUP-109,35,0
CB-1093,2025-05-19,2025-05-19,Trip Unit,96.0,174.01,13,SUP-109,35,0
CB-1093,2025-05-26,2025-05-26,Trip Unit,86.0,174.01,0,SUP-109,35,1
CB-1093,2025-06-02,2025-06-02,Trip Unit,96.0,174.01,207,SUP-109,35,0
CB-1093,2025-06-09,2025-06-09,Trip Unit,81.0,174.01,126,SUP-109,35,0
CB-1093,2025-06-16,2025-06-16,Trip Unit,94.0,174.01,32,SUP-109,35,0
CB-1093,2025-06-23,2025-06-23,Trip Unit,79.0,174.01,255,SUP-109,35,0
CB-1093,2025-06-30,2025-06-30,Trip Unit,77.0,174.01,178,SUP-109,35,0
CB-1093,2025-07-07,2025-07-07,Trip Unit,71.0,174.01,107,SUP-109,35,0
CB-1093,2025-07-14,2025-07-14,Trip Unit,70.0,174.01,37,SUP-109,35,0
CB-1093,2025-07-21,2025-07-21,Trip Unit,71.0,174.01,269,SUP-109,35,0
CB-1093,2025-07-28,2025-07-28,Trip Unit,58.0,174.01,211,SUP-109,35,0
CB-1093,2025-08-04,2025-08-04,Trip Unit,68.0,174.01,143,SUP-109,35,0
CB-1093,2025-08-11,2025-08-11,Trip Unit,65.0,174.01,78,SUP-109,35,0
CB-1093,2025-08-18,2025-08-18,Trip Unit,70.0,174.01,311,SUP-109,35,0
CB-1093,2025-08-25,2025-08-25,Trip Unit,67.0,174.01,244,SUP-109,35,0
CB-1093,2025-09-01,2025-09-01,Trip Unit,60.0,174.01,184,SUP-109,35,0
CB-1093,2025-09-08,2025-09-08,Trip Unit,60.0,174.01,124,SUP-109,35,0
CB-1093,2025-09-15,2025-09-15,Trip Unit,61.0,174.01,366,SUP-109,35,0
CB-1093,2025-09-22,2025-09-22,Trip Unit,69.0,174.01,297,SUP-109,35,0
CB-1093,2025-09-29,2025-09-29,Trip Unit,58.0,174.01,239,SUP-109,35,0
CB-1093,2025-10-06,2025-10-06,Trip Unit,58.0,174.01,181,SUP-109,35,0
CB-1093,2025-10-13,2025-10-13,Trip Unit,57.0,174.01,124,SUP-109,35,0
CB-1093,2025-10-20,2025-10-20,Trip Unit,56.0,174.01,370,SUP-109,35,0
CB-1093,2025-10-27,2025-10-27,Trip Unit,66.0,174.01,304,SUP-109,35,0
CB-1093,2025-11-03,2025-11-03,Trip Unit,67.0,174.01,237,SUP-109,35,0
CB-1093,2025-11-10,2025-11-10,Trip Unit,75.0,174.01,162,SUP-109,35,0
CB-1093,2025-11-17,2025-11-17,Trip Unit,76.0,174.01,86,SUP-109,35,0
CB-1093,2025-11-24,2025-11-24,Trip Unit,86.0,174.01,303,SUP-109,35,0
CB-1093,2025-12-01,2025-12-01,Trip Unit,74.0,174.01,229,SUP-109,35,0
CB-1093,2025-12-08,2025-12-08,Trip Unit,75.0,174.01,154,SUP-109,35,0
CB-1093,2025-12-15,2025-12-15,Trip Unit,71.0,174.01,83,SUP-109,35,0
CB-1093,2025-12-22,2025-12-22,Trip Unit,86.0,174.01,300,SUP-109,35,0
CB-1094,2024-01-01,2024-01-01,Terminal Block,54.0,168.11,153,SUP-110,21,0
CB-1094,2024-01-08,2024-01-08,Terminal Block,31.0,168.11,122,SUP-110,21,0
CB-1094,2024-01-15,2024-01-15,Terminal Block,60.0,168.11,62,SUP-110,21,0
CB-1094,2024-01-22,2024-01-22,Terminal Block,59.0,168.11,227,SUP-110,21,0
CB-1094,2024-01-29,2024-01-29,Terminal Block,59.0,168.11,168,SUP-110,21,0
CB-1094,2024-02-05,2024-02-05,Terminal Block,44.0,168.11,124,SUP-110,21,0
CB-1094,2024-02-12,2024-02-12,Terminal Block,84.0,168.11,40,SUP-110,21,0
CB-1094,2024-02-19,2024-02-19,Terminal Block,104.0,168.11,159,SUP-110,21,0
CB-1094,2024-02-26,2024-02-26,Terminal Block,38.0,168.11,121,SUP-110,21,0
CB-1094,2024-03-04,2024-03-04,Terminal Block,78.0,168.11,43,SUP-110,21,0
CB-1094,2024-03-11,2024-03-11,Terminal Block,0.0,168.11,266,SUP-110,21,0
CB-1094,2024-03-18,2024-03-18,Terminal Block,79.0,168.11,187,SUP-110,21,0
CB-1094,2024-03-25,2024-03-25,Terminal Block,22.0,168.11,165,SUP-110,21,0
CB-1094,2024-04-01,2024-04-01,Terminal Block,53.0,168.11,112,SUP-110,21,0
CB-1094,2024-04-08,2024-04-08,Terminal Block,35.0,168.11,301,SUP-110,21,0
CB-1094,2024-04-15,2024-04-15,Terminal Block,59.0,168.11,242,SUP-110,21,0
CB-1094,2024-04-22,2024-04-22,Terminal Block,83.0,168.11,159,SUP-110,21,0
CB-1094,2024-04-29,2024-04-29,Terminal Block,22.0,168.11,137,SUP-110,21,0
CB-1094,2024-05-06,2024-05-06,Terminal Block,55.0,168.11,82,SUP-110,21,0
CB-1094,2024-05-13,2024-05-13,Terminal Block,51.0,168.11,254,SUP-110,21,0
CB-1094,2024-05-20,2024-05-20,Terminal Block,95.0,168.11,159,SUP-110,21,0
CB-1094,2024-05-27,2024-05-27,Terminal Block,69.0,168.11,90,SUP-110,21,0
CB-1094,2024-06-03,2024-06-03,Terminal Block,35.0,168.11,55,SUP-110,21,0
CB-1094,2024-06-10,2024-06-10,Terminal Block,48.0,168.11,230,SUP-110,21,0
CB-1094,2024-06-17,2024-06-17,Terminal Block,87.0,168.11,143,SUP-110,21,0
CB-1094,2024-06-24,2024-06-24,Terminal Block,68.0,168.11,75,SUP-110,21,0
CB-1094,2024-07-01,2024-07-01,Terminal Block,36.0,168.11,39,SUP-110,21,0
CB-1094,2024-07-08,2024-07-08,Terminal Block,47.0,168.11,216,SUP-110,21,0
CB-1094,2024-07-15,2024-07-15,Terminal Block,46.0,168.11,170,SUP-110,21,0
CB-1094,2024-07-22,2024-07-22,Terminal Block,40.0,168.11,130,SUP-110,21,0
CB-1094,2024-07-29,2024-07-29,Terminal Block,19.0,168.11,111,SUP-110,21,0
CB-1094,2024-08-05,2024-08-05,Terminal Block,35.0,168.11,299,SUP-110,21,0
CB-1094,2024-08-12,2024-08-12,Terminal Block,67.0,168.11,232,SUP-110,21,0
CB-1094,2024-08-19,2024-08-19,Terminal Block,38.0,168.11,194,SUP-110,21,0
CB-1094,2024-08-26,2024-08-26,Terminal Block,41.0,168.11,153,SUP-110,21,0
CB-1094,2024-09-02,2024-09-02,Terminal Block,44.0,168.11,109,SUP-110,21,0
CB-1094,2024-09-09,2024-09-09,Terminal Block,74.0,168.11,35,SUP-110,21,0
CB-1094,2024-09-16,2024-09-16,Terminal Block,41.0,168.11,217,SUP-110,21,0
CB-1094,2024-09-23,2024-09-23,Terminal Block,57.0,168.11,160,SUP-110,21,0
CB-1094,2024-09-30,2024-09-30,Terminal Block,32.0,168.11,128,SUP-110,21,0
CB-1094,2024-10-07,2024-10-07,Terminal Block,38.0,168.11,90,SUP-110,21,0
CB-1094,2024-10-14,2024-10-14,Terminal Block,42.0,168.11,272,SUP-110,21,0
CB-1094,2024-10-21,2024-10-21,Terminal Block,31.0,168.11,241,SUP-110,21,0
CB-1094,2024-10-28,2024-10-28,Terminal Block,40.0,168.11,201,SUP-110,21,0
CB-1094,2024-11-04,2024-11-04,Terminal Block,58.0,168.11,143,SUP-110,21,0
CB-1094,2024-11-11,2024-11-11,Terminal Block,32.0,168.11,111,SUP-110,21,0
CB-1094,2024-11-18,2024-11-18,Terminal Block,46.0,168.11,65,SUP-110,21,0
CB-1094,2024-11-25,2024-11-25,Terminal Block,60.0,168.11,228,SUP-110,21,0
CB-1094,2024-12-02,2024-12-02,Terminal Block,35.0,168.11,193,SUP-110,21,0
CB-1094,2024-12-09,2024-12-09,Terminal Block,71.0,168.11,122,SUP-110,21,0
CB-1094,2024-12-16,2024-12-16,Terminal Block,54.0,168.11,68,SUP-110,21,0
CB-1094,2024-12-23,2024-12-23,Terminal Block,51.0,168.11,17,SUP-110,21,0
CB-1094,2024-12-30,2024-12-30,Terminal Block,17.0,168.11,224,SUP-110,21,0
CB-1094,2025-01-06,2025-01-06,Terminal Block,51.0,168.11,173,SUP-110,21,0
CB-1094,2025-01-13,2025-01-13,Terminal Block,68.0,168.11,105,SUP-110,21,0
CB-1094,2025-01-20,2025-01-20,Terminal Block,100.0,168.11,5,SUP-110,21,0
CB-1094,2025-01-27,2025-01-27,Terminal Block,76.0,168.11,152,SUP-110,21,0
CB-1094,2025-02-03,2025-02-03,Terminal Block,91.0,168.11,61,SUP-110,21,0
CB-1094,2025-02-10,2025-02-10,Terminal Block,38.0,168.11,23,SUP-110,21,0
CB-1094,2025-02-17,2025-02-17,Terminal Block,65.0,168.11,181,SUP-110,21,0
CB-1094,2025-02-24,2025-02-24,Terminal Block,99.0,168.11,82,SUP-110,21,0
CB-1094,2025-03-03,2025-03-03,Terminal Block,48.0,168.11,34,SUP-110,21,0
CB-1094,2025-03-10,2025-03-10,Terminal Block,95.0,168.11,163,SUP-110,21,0
CB-1094,2025-03-17,2025-03-17,Terminal Block,90.0,168.11,73,SUP-110,21,0
CB-1094,2025-03-24,2025-03-24,Terminal Block,79.0,168.11,0,SUP-110,21,1
CB-1094,2025-03-31,2025-03-31,Terminal Block,64.0,168.11,159,SUP-110,21,0
CB-1094,2025-04-07,2025-04-07,Terminal Block,48.0,168.11,111,SUP-110,21,0
CB-1094,2025-04-14,2025-04-14,Terminal Block,117.0,168.11,0,SUP-110,21,1
CB-1094,2025-04-21,2025-04-21,Terminal Block,88.0,168.11,135,SUP-110,21,0
CB-1094,2025-04-28,2025-04-28,Terminal Block,80.0,168.11,55,SUP-110,21,0
CB-1094,2025-05-05,2025-05-05,Terminal Block,60.0,168.11,0,SUP-110,21,1
CB-1094,2025-05-12,2025-05-12,Terminal Block,71.0,168.11,152,SUP-110,21,0
CB-1094,2025-05-19,2025-05-19,Terminal Block,73.0,168.11,79,SUP-110,21,0
CB-1094,2025-05-26,2025-05-26,Terminal Block,77.0,168.11,2,SUP-110,21,0
CB-1094,2025-06-02,2025-06-02,Terminal Block,83.0,168.11,143,SUP-110,21,0
CB-1094,2025-06-09,2025-06-09,Terminal Block,47.0,168.11,96,SUP-110,21,0
CB-1094,2025-06-16,2025-06-16,Terminal Block,31.0,168.11,65,SUP-110,21,0
CB-1094,2025-06-23,2025-06-23,Terminal Block,63.0,168.11,225,SUP-110,21,0
CB-1094,2025-06-30,2025-06-30,Terminal Block,23.0,168.11,202,SUP-110,21,0
CB-1094,2025-07-07,2025-07-07,Terminal Block,51.0,168.11,151,SUP-110,21,0
CB-1094,2025-07-14,2025-07-14,Terminal Block,46.0,168.11,105,SUP-110,21,0
CB-1094,2025-07-21,2025-07-21,Terminal Block,64.0,168.11,41,SUP-110,21,0
CB-1094,2025-07-28,2025-07-28,Terminal Block,90.0,168.11,174,SUP-110,21,0
CB-1094,2025-08-04,2025-08-04,Terminal Block,17.0,168.11,157,SUP-110,21,0
CB-1094,2025-08-11,2025-08-11,Terminal Block,90.0,168.11,67,SUP-110,21,0
CB-1094,2025-08-18,2025-08-18,Terminal Block,45.0,168.11,246,SUP-110,21,0
CB-1094,2025-08-25,2025-08-25,Terminal Block,54.0,168.11,192,SUP-110,21,0
CB-1094,2025-09-01,2025-09-01,Terminal Block,24.0,168.11,168,SUP-110,21,0
CB-1094,2025-09-08,2025-09-08,Terminal Block,63.0,168.11,105,SUP-110,21,0
CB-1094,2025-09-15,2025-09-15,Terminal Block,47.0,168.11,58,SUP-110,21,0
CB-1094,2025-09-22,2025-09-22,Terminal Block,45.0,168.11,236,SUP-110,21,0
CB-1094,2025-09-29,2025-09-29,Terminal Block,15.0,168.11,221,SUP-110,21,0
CB-1094,2025-10-06,2025-10-06,Terminal Block,47.0,168.11,174,SUP-110,21,0
CB-1094,2025-10-13,2025-10-13,Terminal Block,60.0,168.11,114,SUP-110,21,0
CB-1094,2025-10-20,2025-10-20,Terminal Block,43.0,168.11,71,SUP-110,21,0
CB-1094,2025-10-27,2025-10-27,Terminal Block,68.0,168.11,226,SUP-110,21,0
CB-1094,2025-11-03,2025-11-03,Terminal Block,69.0,168.11,157,SUP-110,21,0
CB-1094,2025-11-10,2025-11-10,Terminal Block,39.0,168.11,118,SUP-110,21,0
CB-1094,2025-11-17,2025-11-17,Terminal Block,81.0,168.11,37,SUP-110,21,0
CB-1094,2025-11-24,2025-11-24,Terminal Block,54.0,168.11,207,SUP-110,21,0
CB-1094,2025-12-01,2025-12-01,Terminal Block,56.0,168.11,151,SUP-110,21,0
CB-1094,2025-12-08,2025-12-08,Terminal Block,59.0,168.11,92,SUP-110,21,0
CB-1094,2025-12-15,2025-12-15,Terminal Block,60.0,168.11,32,SUP-110,21,0
CB-1094,2025-12-22,2025-12-22,Terminal Block,5.0,168.11,250,SUP-110,21,0
CB-1095,2024-01-01,2024-01-01,Contact Assembly,0.0,141.8,59,SUP-111,21,0
CB-1095,2024-01-08,2024-01-08,Contact Assembly,19.0,141.8,40,SUP-111,21,0
CB-1095,2024-01-15,2024-01-15,Contact Assembly,0.0,141.8,40,SUP-111,21,0
CB-1095,2024-01-22,2024-01-22,Contact Assembly,0.0,141.8,40,SUP-111,21,0
CB-1095,2024-01-29,2024-01-29,Contact Assembly,0.0,141.8,40,SUP-111,21,0
CB-1095,2024-02-05,2024-02-05,Contact Assembly,0.0,141.8,40,SUP-111,21,0
CB-1095,2024-02-12,2024-02-12,Contact Assembly,60.0,141.8,0,SUP-111,21,1
CB-1095,2024-02-19,2024-02-19,Contact Assembly,50.0,141.8,0,SUP-111,21,1
CB-1095,2024-02-26,2024-02-26,Contact Assembly,0.0,141.8,0,SUP-111,21,0
CB-1095,2024-03-04,2024-03-04,Contact Assembly,0.0,141.8,23,SUP-111,21,0
CB-1095,2024-03-11,2024-03-11,Contact Assembly,0.0,141.8,46,SUP-111,21,0
CB-1095,2024-03-18,2024-03-18,Contact Assembly,0.0,141.8,46,SUP-111,21,0
CB-1095,2024-03-25,2024-03-25,Contact Assembly,0.0,141.8,46,SUP-111,21,0
CB-1095,2024-04-01,2024-04-01,Contact Assembly,49.0,141.8,0,SUP-111,21,1
CB-1095,2024-04-08,2024-04-08,Contact Assembly,33.0,141.8,0,SUP-111,21,1
CB-1095,2024-04-15,2024-04-15,Contact Assembly,0.0,141.8,0,SUP-111,21,0
CB-1095,2024-04-22,2024-04-22,Contact Assembly,0.0,141.8,23,SUP-111,21,0
CB-1095,2024-04-29,2024-04-29,Contact Assembly,0.0,141.8,46,SUP-111,21,0
CB-1095,2024-05-06,2024-05-06,Contact Assembly,0.0,141.8,46,SUP-111,21,0
CB-1095,2024-05-13,2024-05-13,Contact Assembly,0.0,141.8,46,SUP-111,21,0
CB-1095,2024-05-20,2024-05-20,Contact Assembly,0.0,141.8,46,SUP-111,21,0
CB-1095,2024-05-27,2024-05-27,Contact Assembly,0.0,141.8,46,SUP-111,21,0
CB-1095,2024-06-03,2024-06-03,Contact Assembly,0.0,141.8,46,SUP-111,21,0
CB-1095,2024-06-10,2024-06-10,Contact Assembly,0.0,141.8,46,SUP-111,21,0
CB-1095,2024-06-17,2024-06-17,Contact Assembly,0.0,141.8,46,SUP-111,21,0
CB-1095,2024-06-24,2024-06-24,Contact Assembly,0.0,141.8,46,SUP-111,21,0
CB-1095,2024-07-01,2024-07-01,Contact Assembly,0.0,141.8,46,SUP-111,21,0
CB-1095,2024-07-08,2024-07-08,Contact Assembly,18.0,141.8,28,SUP-111,21,0
CB-1095,2024-07-15,2024-07-15,Contact Assembly,0.0,141.8,28,SUP-111,21,0
CB-1095,2024-07-22,2024-07-22,Contact Assembly,0.0,141.8,28,SUP-111,21,0
CB-1095,2024-07-29,2024-07-29,Contact Assembly,0.0,141.8,52,SUP-111,21,0
CB-1095,2024-08-05,2024-08-05,Contact Assembly,0.0,141.8,52,SUP-111,21,0
CB-1095,2024-08-12,2024-08-12,Contact Assembly,0.0,141.8,52,SUP-111,21,0
CB-1095,2024-08-19,2024-08-19,Contact Assembly,0.0,141.8,52,SUP-111,21,0
CB-1095,2024-08-26,2024-08-26,Contact Assembly,0.0,141.8,52,SUP-111,21,0
CB-1095,2024-09-02,2024-09-02,Contact Assembly,13.0,141.8,39,SUP-111,21,0
CB-1095,2024-09-09,2024-09-09,Contact Assembly,0.0,141.8,39,SUP-111,21,0
CB-1095,2024-09-16,2024-09-16,Contact Assembly,0.0,141.8,39,SUP-111,21,0
CB-1095,2024-09-23,2024-09-23,Contact Assembly,15.0,141.8,24,SUP-111,21,0
CB-1095,2024-09-30,2024-09-30,Contact Assembly,0.0,141.8,24,SUP-111,21,0
CB-1095,2024-10-07,2024-10-07,Contact Assembly,0.0,141.8,24,SUP-111,21,0
CB-1095,2024-10-14,2024-10-14,Contact Assembly,0.0,141.8,47,SUP-111,21,0
CB-1095,2024-10-21,2024-10-21,Contact Assembly,0.0,141.8,47,SUP-111,21,0
CB-1095,2024-10-28,2024-10-28,Contact Assembly,24.0,141.8,23,SUP-111,21,0
CB-1095,2024-11-04,2024-11-04,Contact Assembly,12.0,141.8,11,SUP-111,21,0
CB-1095,2024-11-11,2024-11-11,Contact Assembly,0.0,141.8,11,SUP-111,21,0
CB-1095,2024-11-18,2024-11-18,Contact Assembly,0.0,141.8,34,SUP-111,21,0
CB-1095,2024-11-25,2024-11-25,Contact Assembly,38.0,141.8,0,SUP-111,21,1
CB-1095,2024-12-02,2024-12-02,Contact Assembly,0.0,141.8,0,SUP-111,21,0
CB-1095,2024-12-09,2024-12-09,Contact Assembly,52.0,141.8,0,SUP-111,21,1
CB-1095,2024-12-16,2024-12-16,Contact Assembly,0.0,141.8,23,SUP-111,21,0
CB-1095,2024-12-23,2024-12-23,Contact Assembly,0.0,141.8,46,SUP-111,21,0
CB-1095,2024-12-30,2024-12-30,Contact Assembly,0.0,141.8,46,SUP-111,21,0
CB-1095,2025-01-06,2025-01-06,Contact Assembly,0.0,141.8,46,SUP-111,21,0
CB-1095,2025-01-13,2025-01-13,Contact Assembly,0.0,141.8,46,SUP-111,21,0
CB-1095,2025-01-20,2025-01-20,Contact Assembly,0.0,141.8,46,SUP-111,21,0
CB-1095,2025-01-27,2025-01-27,Contact Assembly,0.0,141.8,46,SUP-111,21,0
CB-1095,2025-02-03,2025-02-03,Contact Assembly,35.0,141.8,11,SUP-111,21,0
CB-1095,2025-02-10,2025-02-10,Contact Assembly,0.0,141.8,11,SUP-111,21,0
CB-1095,2025-02-17,2025-02-17,Contact Assembly,0.0,141.8,11,SUP-111,21,0
CB-1095,2025-02-24,2025-02-24,Contact Assembly,0.0,141.8,35,SUP-111,21,0
CB-1095,2025-03-03,2025-03-03,Contact Assembly,0.0,141.8,35,SUP-111,21,0
CB-1095,2025-03-10,2025-03-10,Contact Assembly,0.0,141.8,35,SUP-111,21,0
CB-1095,2025-03-17,2025-03-17,Contact Assembly,0.0,141.8,35,SUP-111,21,0
CB-1095,2025-03-24,2025-03-24,Contact Assembly,0.0,141.8,35,SUP-111,21,0
CB-1095,2025-03-31,2025-03-31,Contact Assembly,0.0,141.8,35,SUP-111,21,0
CB-1095,2025-04-07,2025-04-07,Contact Assembly,0.0,141.8,35,SUP-111,21,0
CB-1095,2025-04-14,2025-04-14,Contact Assembly,0.0,141.8,35,SUP-111,21,0
CB-1095,2025-04-21,2025-04-21,Contact Assembly,0.0,141.8,35,SUP-111,21,0
CB-1095,2025-04-28,2025-04-28,Contact Assembly,0.0,141.8,35,SUP-111,21,0
CB-1095,2025-05-05,2025-05-05,Contact Assembly,0.0,141.8,35,SUP-111,21,0
CB-1095,2025-05-12,2025-05-12,Contact Assembly,0.0,141.8,35,SUP-111,21,0
CB-1095,2025-05-19,2025-05-19,Contact Assembly,18.0,141.8,17,SUP-111,21,0
